"participant","date","direction test","start landmark","facing landmark","target landmark","bearing","actual direction","abs error","same or different route"
"u1075688","2018-01-30 09:09:10 -0800","0","Snow Church","Sauer Center","Lynch Station","315","79.44851915391443","124.44851915391445","different"
"u1075688","2018-01-30 09:09:10 -0800","0","Snow Church","Sauer Center","Harris Hall","298","88.09346154480706","150.09346154480704","different"
"u1075688","2018-01-30 09:09:10 -0800","0","Snow Church","Sauer Center","Harvey House","288","119.69295786010949","168.3070421398905","different"
"u1075688","2018-01-30 09:09:10 -0800","0","Snow Church","Sauer Center","Golledge Hall","268","125.84311454991943","142.15688545008055","same"
"u1075688","2018-01-30 09:09:10 -0800","0","Snow Church","Sauer Center","Snow Church","176","98.30306222775258","77.69693777224742","same"
"u1075688","2018-01-30 09:09:10 -0800","0","Snow Church","Sauer Center","Sauer Center","0","0.27926235158294926","0.2792623515829291","same"
"u1075688","2018-01-30 09:09:10 -0800","0","Snow Church","Sauer Center","Tobler Museum","320","63.69277616633406","103.69277616633406","same"
"u1075688","2018-01-30 09:09:10 -0800","0","Sauer Center","Tobler Museum","Batty House","329","6.744508622348706","37.74450862234869","different"
"u1075688","2018-01-30 09:09:10 -0800","0","Sauer Center","Tobler Museum","Lynch Station","326","17.76205492025987","51.76205492025986","different"
"u1075688","2018-01-30 09:09:10 -0800","0","Sauer Center","Tobler Museum","Harris Hall","315","4.240040563502388","49.24004056350236","different"
"u1075688","2018-01-30 09:09:10 -0800","0","Sauer Center","Tobler Museum","Harvey House","338","23.091344032837192","45.091344032837185","different"
"u1075688","2018-01-30 09:09:10 -0800","0","Sauer Center","Tobler Museum","Golledge Hall","301","51.85616181338527","110.85616181338526","same"
"u1075688","2018-01-30 09:09:10 -0800","0","Sauer Center","Tobler Museum","Snow Church","287","89.63525725921563","162.63525725921562","same"
"u1075688","2018-01-30 09:09:10 -0800","0","Sauer Center","Tobler Museum","Sauer Center","174","107.16801914282013","66.83198085717987","same"
"u1075688","2018-01-30 09:09:10 -0800","0","Sauer Center","Tobler Museum","Tobler Museum","0","2.713388186025341","2.713388186025327","same"
"u1075688","2018-01-30 09:09:10 -0800","0","Tobler Museum","Golledge Hall","Batty House","52","136.41472816658103","84.41472816658103","different"
"u1075688","2018-01-30 09:09:10 -0800","0","Tobler Museum","Golledge Hall","Lynch Station","56","151.18783075667287","95.18783075667284","different"
"u1075688","2018-01-30 09:09:10 -0800","0","Tobler Museum","Golledge Hall","Harris Hall","44","134.13812897590958","90.13812897590958","different"
"u1075688","2018-01-30 09:09:10 -0800","0","Tobler Museum","Golledge Hall","Harvey House","38","94.67158429901373","56.671584299013716","different"
"u1075688","2018-01-30 09:09:10 -0800","0","Tobler Museum","Golledge Hall","Golledge Hall","1","14.726923962424317","13.726923962424337","same"
"u1075688","2018-01-30 09:09:10 -0800","0","Tobler Museum","Golledge Hall","Snow Church","317","13.793808612176546","56.79380861217652","same"
"u1075688","2018-01-30 09:09:10 -0800","0","Tobler Museum","Golledge Hall","Sauer Center","279","73.27642085298281","154.27642085298282","same"
"u1075688","2018-01-30 09:09:10 -0800","0","Tobler Museum","Golledge Hall","Tobler Museum","157","122.22875743509849","34.77124256490151","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Batty House","Lynch Station","Batty House","180","96.33667364573546","83.66332635426454","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Batty House","Lynch Station","Lynch Station","359","47.3279838915145","48.32798389151452","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Batty House","Lynch Station","Harris Hall","271","37.52863730402908","126.52863730402908","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Batty House","Lynch Station","Harvey House","243","93.19423765817854","149.80576234182146","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Batty House","Lynch Station","Golledge Hall","49","51.76768153806619","2.767681538066199","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Batty House","Lynch Station","Snow Church","114","48.199475530819626","65.80052446918037","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Batty House","Lynch Station","Sauer Center","75","30.33169509747685","44.66830490252315","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Batty House","Lynch Station","Tobler Museum","175","37.308021981292235","137.69197801870777","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Lynch Station","Harris Hall","Batty House","178","130.6542463331721","47.3457536668279","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Lynch Station","Harris Hall","Lynch Station","63","162.74412789360767","99.7441278936077","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Lynch Station","Harris Hall","Harris Hall","0","7.021704670907995","7.02170467090798","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Lynch Station","Harris Hall","Harvey House","65","48.195938013595914","16.804061986404086","same"
"UT_141","2017-09-19 13:54:07 -0700","0","Lynch Station","Harris Hall","Golledge Hall","327","3.3238637380609717","36.32386373806099","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Lynch Station","Harris Hall","Snow Church","295","8.968174613078455","73.96817461307847","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Lynch Station","Harris Hall","Sauer Center","254","29.209033423777644","135.20903342377764","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Lynch Station","Harris Hall","Tobler Museum","110","17.95076442063424","92.04923557936576","different"
"UT_141","2017-09-19 13:54:07 -0700","0","Harris Hall","Harvey House","Batty House","178","83.35216568459657","94.64783431540343","same"
