participant,date,direction test,start landmark,facing landmark,target landmark,bearing,actual direction,abs error,same or different route
1039,10/3/2013 8:29,0,Lynch Station,Harris Hall,Batty House,125,130.6542463,5.654246333,same
1039,10/3/2013 8:29,0,Lynch Station,Harris Hall,Harvey House,5,48.19593801,43.19593801,same
1039,10/3/2013 8:29,0,Lynch Station,Harris Hall,Sauer Center,31,29.20903342,1.790966576,different
1039,10/3/2013 8:29,0,Lynch Station,Harris Hall,Tobler Museum,47,17.95076442,29.04923558,different
1039,10/3/2013 8:29,0,Lynch Station,Harris Hall,Snow Church,47,8.968174613,38.03182539,different
1039,10/3/2013 8:29,0,Lynch Station,Harris Hall,Golledge Hall,68,3.323863738,64.67613626,different
1039,10/3/2013 8:29,0,Lynch Station,Harris Hall,Harris Hall,9,7.021704671,1.978295329,same
1039,10/3/2013 8:29,0,Harris Hall,Harvey House,Lynch Station,131,114.5627943,16.43720572,same
1039,10/3/2013 8:29,0,Harris Hall,Harvey House,Snow Church,96,84.7281122,11.2718878,different
1039,10/3/2013 8:29,0,Harris Hall,Harvey House,Golledge Hall,15,77.71082192,62.71082192,different
1039,10/3/2013 8:29,0,Harris Hall,Harvey House,Tobler Museum,15,99.95984558,84.95984558,different
1039,10/3/2013 8:29,0,Harris Hall,Harvey House,Harvey House,42,2.146796904,39.8532031,same
1039,10/3/2013 8:29,0,Harris Hall,Harvey House,Sauer Center,90,110.6574336,20.65743363,different
1039,10/3/2013 8:29,0,Harris Hall,Harvey House,Batty House,131,83.35216568,47.64783432,same
1039,10/3/2013 8:29,0,Harvey House,Harris Hall,Lynch Station,20,32.28246429,12.28246429,same
1039,10/3/2013 8:29,0,Harvey House,Harris Hall,Sauer Center,83,46.29205396,36.70794604,different
1039,10/3/2013 8:29,0,Harvey House,Harris Hall,Golledge Hall,97,64.9530254,32.0469746,different
1039,10/3/2013 8:29,0,Harvey House,Harris Hall,Harris Hall,21,4.196894849,16.80310515,same
1039,10/3/2013 8:29,0,Harvey House,Harris Hall,Batty House,23,46.54689912,23.54689912,same
1039,10/3/2013 8:29,0,Harvey House,Harris Hall,Tobler Museum,64,42.14615863,21.85384137,different
1039,10/3/2013 8:29,0,Harvey House,Harris Hall,Snow Church,105,66.19140238,38.80859762,different
1039,10/3/2013 8:29,0,Golledge Hall,Snow Church,Harris Hall,30,176.2022806,146.2022806,different
1039,10/3/2013 8:29,0,Golledge Hall,Snow Church,Tobler Museum,140,147.0284471,7.028447062,same
1039,10/3/2013 8:29,0,Golledge Hall,Snow Church,Snow Church,1,1.204134401,0.204134401,same
1039,10/3/2013 8:29,0,Golledge Hall,Snow Church,Batty House,171,173.5694617,2.569461746,different
1039,10/3/2013 8:29,0,Golledge Hall,Snow Church,Lynch Station,173,173.9683139,0.968313914,different
1039,10/3/2013 8:29,0,Golledge Hall,Snow Church,Sauer Center,72,76.21088344,4.210883445,same
1039,10/3/2013 8:29,0,Golledge Hall,Snow Church,Harvey House,172,139.9309368,32.06906322,different
1039,10/3/2013 8:29,0,Snow Church,Sauer Center,Golledge Hall,126,125.8431145,0.15688545,same
1039,10/3/2013 8:29,0,Snow Church,Sauer Center,Tobler Museum,50,63.69277617,13.69277617,same
1039,10/3/2013 8:29,0,Snow Church,Sauer Center,Sauer Center,85,0.279262352,84.72073765,same
1039,10/3/2013 8:29,0,Snow Church,Sauer Center,Batty House,169,90.64700942,78.35299058,different
1039,10/3/2013 8:29,0,Snow Church,Sauer Center,Harvey House,112,119.6929579,7.69295786,different
1039,10/3/2013 8:29,0,Snow Church,Sauer Center,Lynch Station,169,79.44851915,89.55148085,different
1039,10/3/2013 8:29,0,Snow Church,Sauer Center,Harris Hall,143,88.09346154,54.90653846,different
1039,10/3/2013 8:29,0,Sauer Center,Tobler Museum,Harvey House,69,23.09134403,45.90865597,different
1039,10/3/2013 8:29,0,Sauer Center,Tobler Museum,Harris Hall,83,4.240040564,78.75995944,different
1039,10/3/2013 8:29,0,Sauer Center,Tobler Museum,Snow Church,74,89.63525726,15.63525726,same
1039,10/3/2013 8:29,0,Sauer Center,Tobler Museum,Tobler Museum,5,2.713388186,2.286611814,same
1039,10/3/2013 8:29,0,Sauer Center,Tobler Museum,Lynch Station,20,17.76205492,2.23794508,different
1039,10/3/2013 8:29,0,Sauer Center,Tobler Museum,Batty House,21,6.744508622,14.25549138,different
1039,10/3/2013 8:29,0,Sauer Center,Tobler Museum,Golledge Hall,48,51.85616181,3.856161813,same
1039,10/3/2013 8:29,0,Tobler Museum,Sauer Center,Sauer Center,53,20.69981416,32.30018584,same
1039,10/3/2013 8:29,0,Tobler Museum,Sauer Center,Harris Hall,42,173.2852643,131.2852643,different
1039,10/3/2013 8:29,0,Tobler Museum,Sauer Center,Golledge Hall,86,67.30353066,18.69646934,same
1039,10/3/2013 8:29,0,Tobler Museum,Sauer Center,Snow Church,22,38.78279809,16.78279809,same
1039,10/3/2013 8:29,0,Tobler Museum,Sauer Center,Harvey House,149,147.248191,1.751809003,different
1039,10/3/2013 8:29,0,Tobler Museum,Sauer Center,Batty House,36,171.0086651,135.0086651,different
1039,10/3/2013 8:29,0,Tobler Museum,Sauer Center,Lynch Station,36,156.2355625,120.2355625,different
1040,1/10/2017 11:44,0,Batty House,Lynch Station,Golledge Hall,13,51.76768154,38.76768154,different
1040,1/10/2017 11:44,0,Batty House,Lynch Station,Sauer Center,51,30.3316951,20.6683049,different
1040,1/10/2017 11:44,0,Batty House,Lynch Station,Tobler Museum,31,37.30802198,6.308021981,different
1040,1/10/2017 11:44,0,Batty House,Lynch Station,Harvey House,83,93.19423766,10.19423766,same
1040,1/10/2017 11:44,0,Batty House,Lynch Station,Lynch Station,44,47.32798389,3.327983892,same
1040,1/10/2017 11:44,0,Batty House,Lynch Station,Harris Hall,41,37.5286373,3.471362696,same
1040,1/10/2017 11:44,0,Batty House,Lynch Station,Snow Church,10,48.19947553,38.19947553,different
1040,1/10/2017 11:44,0,Lynch Station,Harris Hall,Tobler Museum,35,17.95076442,17.04923558,different
1040,1/10/2017 11:44,0,Lynch Station,Harris Hall,Golledge Hall,12,3.323863738,8.676136262,different
1040,1/10/2017 11:44,0,Lynch Station,Harris Hall,Harvey House,53,48.19593801,4.804061986,same
1040,1/10/2017 11:44,0,Lynch Station,Harris Hall,Snow Church,17,8.968174613,8.031825387,different
1040,1/10/2017 11:44,0,Lynch Station,Harris Hall,Batty House,129,130.6542463,1.654246333,same
1040,1/10/2017 11:44,0,Lynch Station,Harris Hall,Sauer Center,9,29.20903342,20.20903342,different
1040,1/10/2017 11:44,0,Lynch Station,Harris Hall,Harris Hall,18,7.021704671,10.97829533,same
1040,1/10/2017 11:44,0,Harris Hall,Harvey House,Golledge Hall,35,77.71082192,42.71082192,different
1040,1/10/2017 11:44,0,Harris Hall,Harvey House,Snow Church,58,84.7281122,26.7281122,different
1040,1/10/2017 11:44,0,Harris Hall,Harvey House,Lynch Station,12,114.5627943,102.5627943,same
1040,1/10/2017 11:44,0,Harris Hall,Harvey House,Tobler Museum,79,99.95984558,20.95984558,different
1040,1/10/2017 11:44,0,Harris Hall,Harvey House,Sauer Center,104,110.6574336,6.657433634,different
1040,1/10/2017 11:44,0,Harris Hall,Harvey House,Harvey House,55,2.146796904,52.8532031,same
1040,1/10/2017 11:44,0,Harris Hall,Harvey House,Batty House,89,83.35216568,5.647834315,same
1040,1/10/2017 11:44,0,Harvey House,Harris Hall,Batty House,38,46.54689912,8.546899122,same
1040,1/10/2017 11:44,0,Harvey House,Harris Hall,Tobler Museum,45,42.14615863,2.853841373,different
1040,1/10/2017 11:44,0,Harvey House,Harris Hall,Sauer Center,60,46.29205396,13.70794604,different
1040,1/10/2017 11:44,0,Harvey House,Harris Hall,Snow Church,78,66.19140238,11.80859762,different
1040,1/10/2017 11:44,0,Harvey House,Harris Hall,Lynch Station,38,32.28246429,5.717535707,same
1040,1/10/2017 11:44,0,Harvey House,Harris Hall,Golledge Hall,96,64.9530254,31.0469746,different
1040,1/10/2017 11:44,0,Harvey House,Harris Hall,Harris Hall,3,4.196894849,1.196894849,same
1040,1/10/2017 11:44,0,Golledge Hall,Snow Church,Batty House,174,173.5694617,0.430538254,different
1040,1/10/2017 11:44,0,Golledge Hall,Snow Church,Lynch Station,161,173.9683139,12.96831391,different
1040,1/10/2017 11:44,0,Golledge Hall,Snow Church,Sauer Center,78,76.21088344,1.789116555,same
1040,1/10/2017 11:44,0,Golledge Hall,Snow Church,Tobler Museum,144,147.0284471,3.028447062,same
1040,1/10/2017 11:44,0,Golledge Hall,Snow Church,Harvey House,98,139.9309368,41.93093678,different
1040,1/10/2017 11:44,0,Golledge Hall,Snow Church,Harris Hall,174,176.2022806,2.202280614,different
1040,1/10/2017 11:44,0,Golledge Hall,Snow Church,Snow Church,1,1.204134401,0.204134401,same
1040,1/10/2017 11:44,0,Snow Church,Sauer Center,Golledge Hall,125,125.8431145,0.84311455,same
1040,1/10/2017 11:44,0,Snow Church,Sauer Center,Harvey House,176,119.6929579,56.30704214,different
1040,1/10/2017 11:44,0,Snow Church,Sauer Center,Lynch Station,153,79.44851915,73.55148085,different
1040,1/10/2017 11:44,0,Snow Church,Sauer Center,Sauer Center,1,0.279262352,0.720737648,same
1040,1/10/2017 11:44,0,Snow Church,Sauer Center,Harris Hall,73,88.09346154,15.09346154,different
1040,1/10/2017 11:44,0,Snow Church,Sauer Center,Tobler Museum,56,63.69277617,7.692776166,same
1040,1/10/2017 11:44,0,Snow Church,Sauer Center,Batty House,95,90.64700942,4.352990583,different
1040,1/10/2017 11:44,0,Sauer Center,Tobler Museum,Lynch Station,14,17.76205492,3.76205492,different
1040,1/10/2017 11:44,0,Sauer Center,Tobler Museum,Tobler Museum,0,2.713388186,2.713388186,same
1040,1/10/2017 11:44,0,Sauer Center,Tobler Museum,Harvey House,31,23.09134403,7.908655967,different
1040,1/10/2017 11:44,0,Sauer Center,Tobler Museum,Snow Church,83,89.63525726,6.635257259,same
1040,1/10/2017 11:44,0,Sauer Center,Tobler Museum,Harris Hall,24,4.240040564,19.75995944,different
1040,1/10/2017 11:44,0,Sauer Center,Tobler Museum,Golledge Hall,49,51.85616181,2.856161813,same
1040,1/10/2017 11:44,0,Sauer Center,Tobler Museum,Batty House,30,6.744508622,23.25549138,different
1040,1/10/2017 11:44,0,Tobler Museum,Sauer Center,Lynch Station,110,156.2355625,46.23556255,different
1040,1/10/2017 11:44,0,Tobler Museum,Sauer Center,Sauer Center,17,20.69981416,3.699814155,same
1040,1/10/2017 11:44,0,Tobler Museum,Sauer Center,Golledge Hall,79,67.30353066,11.69646934,same
1040,1/10/2017 11:44,0,Tobler Museum,Sauer Center,Batty House,100,171.0086651,71.00866514,different
1040,1/10/2017 11:44,0,Tobler Museum,Sauer Center,Harvey House,58,147.248191,89.248191,different
1040,1/10/2017 11:44,0,Tobler Museum,Sauer Center,Snow Church,40,38.78279809,1.217201914,same
1040,1/10/2017 11:44,0,Tobler Museum,Sauer Center,Harris Hall,128,173.2852643,45.28526433,different
1040,10/7/2013 8:13,0,Batty House,Lynch Station,Harvey House,36,93.19423766,57.19423766,same
1040,10/7/2013 8:13,0,Batty House,Lynch Station,Lynch Station,31,47.32798389,16.32798389,same
1040,10/7/2013 8:13,0,Batty House,Lynch Station,Golledge Hall,70,51.76768154,18.23231846,different
1040,10/7/2013 8:13,0,Batty House,Lynch Station,Sauer Center,7,30.3316951,23.3316951,different
1040,10/7/2013 8:13,0,Batty House,Lynch Station,Tobler Museum,37,37.30802198,0.308021981,different
1040,10/7/2013 8:13,0,Batty House,Lynch Station,Snow Church,48,48.19947553,0.199475531,different
1040,10/7/2013 8:13,0,Batty House,Lynch Station,Harris Hall,58,37.5286373,20.4713627,same
1040,10/7/2013 8:13,0,Lynch Station,Harris Hall,Tobler Museum,12,17.95076442,5.950764421,different
1040,10/7/2013 8:13,0,Lynch Station,Harris Hall,Snow Church,23,8.968174613,14.03182539,different
1040,10/7/2013 8:13,0,Lynch Station,Harris Hall,Golledge Hall,55,3.323863738,51.67613626,different
1040,10/7/2013 8:13,0,Lynch Station,Harris Hall,Batty House,125,130.6542463,5.654246333,same
1040,10/7/2013 8:13,0,Lynch Station,Harris Hall,Sauer Center,0,29.20903342,29.20903342,different
1040,10/7/2013 8:13,0,Lynch Station,Harris Hall,Harvey House,32,48.19593801,16.19593801,same
1040,10/7/2013 8:13,0,Lynch Station,Harris Hall,Harris Hall,18,7.021704671,10.97829533,same
1040,10/7/2013 8:13,0,Harris Hall,Harvey House,Batty House,81,83.35216568,2.352165685,same
1040,10/7/2013 8:13,0,Harris Hall,Harvey House,Tobler Museum,75,99.95984558,24.95984558,different
1040,10/7/2013 8:13,0,Harris Hall,Harvey House,Snow Church,93,84.7281122,8.271887797,different
1040,10/7/2013 8:13,0,Harris Hall,Harvey House,Golledge Hall,86,77.71082192,8.289178075,different
1040,10/7/2013 8:13,0,Harris Hall,Harvey House,Sauer Center,86,110.6574336,24.65743363,different
1040,10/7/2013 8:13,0,Harris Hall,Harvey House,Harvey House,29,2.146796904,26.8532031,same
1040,10/7/2013 8:13,0,Harris Hall,Harvey House,Lynch Station,16,114.5627943,98.56279428,same
1040,10/7/2013 8:13,0,Harvey House,Harris Hall,Lynch Station,111,32.28246429,78.71753571,same
1040,10/7/2013 8:13,0,Harvey House,Harris Hall,Harris Hall,13,4.196894849,8.803105151,same
1040,10/7/2013 8:13,0,Harvey House,Harris Hall,Tobler Museum,69,42.14615863,26.85384137,different
1040,10/7/2013 8:13,0,Harvey House,Harris Hall,Batty House,54,46.54689912,7.453100878,same
1040,10/7/2013 8:13,0,Harvey House,Harris Hall,Golledge Hall,106,64.9530254,41.0469746,different
1040,10/7/2013 8:13,0,Harvey House,Harris Hall,Sauer Center,36,46.29205396,10.29205396,different
1040,10/7/2013 8:13,0,Harvey House,Harris Hall,Snow Church,140,66.19140238,73.80859762,different
1040,10/7/2013 8:13,0,Golledge Hall,Snow Church,Harris Hall,12,176.2022806,164.2022806,different
1040,10/7/2013 8:13,0,Golledge Hall,Snow Church,Tobler Museum,3,147.0284471,144.0284471,same
1040,10/7/2013 8:13,0,Golledge Hall,Snow Church,Batty House,168,173.5694617,5.569461746,different
1040,10/7/2013 8:13,0,Golledge Hall,Snow Church,Sauer Center,72,76.21088344,4.210883445,same
1040,10/7/2013 8:13,0,Golledge Hall,Snow Church,Lynch Station,174,173.9683139,0.031686086,different
1040,10/7/2013 8:13,0,Golledge Hall,Snow Church,Snow Church,17,1.204134401,15.7958656,same
1040,10/7/2013 8:13,0,Golledge Hall,Snow Church,Harvey House,29,139.9309368,110.9309368,different
1040,10/7/2013 8:13,0,Snow Church,Sauer Center,Tobler Museum,123,63.69277617,59.30722383,same
1040,10/7/2013 8:13,0,Snow Church,Sauer Center,Harvey House,49,119.6929579,70.69295786,different
1040,10/7/2013 8:13,0,Snow Church,Sauer Center,Sauer Center,1,0.279262352,0.720737648,same
1040,10/7/2013 8:13,0,Snow Church,Sauer Center,Harris Hall,147,88.09346154,58.90653846,different
1040,10/7/2013 8:13,0,Snow Church,Sauer Center,Batty House,31,90.64700942,59.64700942,different
1040,10/7/2013 8:13,0,Snow Church,Sauer Center,Lynch Station,37,79.44851915,42.44851915,different
1040,10/7/2013 8:13,0,Snow Church,Sauer Center,Golledge Hall,172,125.8431145,46.15688545,same
1040,10/7/2013 8:13,0,Sauer Center,Tobler Museum,Snow Church,11,89.63525726,78.63525726,same
1040,10/7/2013 8:13,0,Sauer Center,Tobler Museum,Harris Hall,16,4.240040564,11.75995944,different
1040,10/7/2013 8:13,0,Sauer Center,Tobler Museum,Golledge Hall,116,51.85616181,64.14383819,same
1040,10/7/2013 8:13,0,Sauer Center,Tobler Museum,Tobler Museum,63,2.713388186,60.28661181,same
1040,10/7/2013 8:13,0,Sauer Center,Tobler Museum,Lynch Station,7,17.76205492,10.76205492,different
1040,10/7/2013 8:13,0,Sauer Center,Tobler Museum,Harvey House,56,23.09134403,32.90865597,different
1040,10/7/2013 8:13,0,Sauer Center,Tobler Museum,Batty House,2,6.744508622,4.744508622,different
1040,10/7/2013 8:13,0,Tobler Museum,Sauer Center,Sauer Center,55,20.69981416,34.30018584,same
1040,10/7/2013 8:13,0,Tobler Museum,Sauer Center,Golledge Hall,77,67.30353066,9.69646934,same
1040,10/7/2013 8:13,0,Tobler Museum,Sauer Center,Snow Church,0,38.78279809,38.78279809,same
1040,10/7/2013 8:13,0,Tobler Museum,Sauer Center,Harvey House,25,147.248191,122.248191,different
1040,10/7/2013 8:13,0,Tobler Museum,Sauer Center,Harris Hall,142,173.2852643,31.28526433,different
1040,10/7/2013 8:13,0,Tobler Museum,Sauer Center,Lynch Station,21,156.2355625,135.2355625,different
1040,10/7/2013 8:13,0,Tobler Museum,Sauer Center,Batty House,59,171.0086651,112.0086651,different
1041,1/13/2017 10:09,0,Batty House,Lynch Station,Golledge Hall,50,51.76768154,1.767681538,different
1041,1/13/2017 10:09,0,Batty House,Lynch Station,Harvey House,112,93.19423766,18.80576234,same
1041,1/13/2017 10:09,0,Batty House,Lynch Station,Harris Hall,68,37.5286373,30.4713627,same
1041,1/13/2017 10:09,0,Batty House,Lynch Station,Snow Church,23,48.19947553,25.19947553,different
1041,1/13/2017 10:09,0,Batty House,Lynch Station,Sauer Center,14,30.3316951,16.3316951,different
1041,1/13/2017 10:09,0,Batty House,Lynch Station,Tobler Museum,5,37.30802198,32.30802198,different
1041,1/13/2017 10:09,0,Batty House,Lynch Station,Lynch Station,27,47.32798389,20.32798389,same
1041,1/13/2017 10:09,0,Lynch Station,Harris Hall,Tobler Museum,70,17.95076442,52.04923558,different
1041,1/13/2017 10:09,0,Lynch Station,Harris Hall,Sauer Center,46,29.20903342,16.79096658,different
1041,1/13/2017 10:09,0,Lynch Station,Harris Hall,Snow Church,18,8.968174613,9.031825387,different
1041,1/13/2017 10:09,0,Lynch Station,Harris Hall,Harris Hall,50,7.021704671,42.97829533,same
1041,1/13/2017 10:09,0,Lynch Station,Harris Hall,Harvey House,24,48.19593801,24.19593801,same
1041,1/13/2017 10:09,0,Lynch Station,Harris Hall,Golledge Hall,16,3.323863738,12.67613626,different
1041,1/13/2017 10:09,0,Lynch Station,Harris Hall,Batty House,131,130.6542463,0.345753667,same
1041,1/13/2017 10:09,0,Harris Hall,Harvey House,Tobler Museum,121,99.95984558,21.04015442,different
1041,1/13/2017 10:09,0,Harris Hall,Harvey House,Batty House,10,83.35216568,73.35216568,same
1041,1/13/2017 10:09,0,Harris Hall,Harvey House,Golledge Hall,132,77.71082192,54.28917808,different
1041,1/13/2017 10:09,0,Harris Hall,Harvey House,Sauer Center,175,110.6574336,64.34256637,different
1041,1/13/2017 10:09,0,Harris Hall,Harvey House,Snow Church,158,84.7281122,73.2718878,different
1041,1/13/2017 10:09,0,Harris Hall,Harvey House,Lynch Station,63,114.5627943,51.56279428,same
1041,1/13/2017 10:09,0,Harris Hall,Harvey House,Harvey House,142,2.146796904,139.8532031,same
1041,1/13/2017 10:09,0,Harvey House,Harris Hall,Batty House,26,46.54689912,20.54689912,same
1041,1/13/2017 10:09,0,Harvey House,Harris Hall,Snow Church,100,66.19140238,33.80859762,different
1041,1/13/2017 10:09,0,Harvey House,Harris Hall,Harris Hall,17,4.196894849,12.80310515,same
1041,1/13/2017 10:09,0,Harvey House,Harris Hall,Sauer Center,80,46.29205396,33.70794604,different
1041,1/13/2017 10:09,0,Harvey House,Harris Hall,Tobler Museum,60,42.14615863,17.85384137,different
1041,1/13/2017 10:09,0,Harvey House,Harris Hall,Golledge Hall,115,64.9530254,50.0469746,different
1041,1/13/2017 10:09,0,Harvey House,Harris Hall,Lynch Station,47,32.28246429,14.71753571,same
1041,1/13/2017 10:09,0,Golledge Hall,Snow Church,Harris Hall,150,176.2022806,26.20228061,different
1041,1/13/2017 10:09,0,Golledge Hall,Snow Church,Harvey House,168,139.9309368,28.06906322,different
1041,1/13/2017 10:09,0,Golledge Hall,Snow Church,Lynch Station,56,173.9683139,117.9683139,different
1041,1/13/2017 10:09,0,Golledge Hall,Snow Church,Tobler Museum,129,147.0284471,18.02844706,same
1041,1/13/2017 10:09,0,Golledge Hall,Snow Church,Sauer Center,79,76.21088344,2.789116555,same
1041,1/13/2017 10:09,0,Golledge Hall,Snow Church,Batty House,176,173.5694617,2.430538254,different
1041,1/13/2017 10:09,0,Golledge Hall,Snow Church,Snow Church,1,1.204134401,0.204134401,same
1041,1/13/2017 10:09,0,Snow Church,Sauer Center,Golledge Hall,115,125.8431145,10.84311455,same
1041,1/13/2017 10:09,0,Snow Church,Sauer Center,Tobler Museum,53,63.69277617,10.69277617,same
1041,1/13/2017 10:09,0,Snow Church,Sauer Center,Sauer Center,3,0.279262352,2.720737648,same
1041,1/13/2017 10:09,0,Snow Church,Sauer Center,Harris Hall,152,88.09346154,63.90653846,different
1041,1/13/2017 10:09,0,Snow Church,Sauer Center,Lynch Station,178,79.44851915,98.55148085,different
1041,1/13/2017 10:09,0,Snow Church,Sauer Center,Batty House,169,90.64700942,78.35299058,different
1041,1/13/2017 10:09,0,Snow Church,Sauer Center,Harvey House,42,119.6929579,77.69295786,different
1041,1/13/2017 10:09,0,Sauer Center,Tobler Museum,Snow Church,89,89.63525726,0.635257259,same
1041,1/13/2017 10:09,0,Sauer Center,Tobler Museum,Golledge Hall,61,51.85616181,9.143838187,same
1041,1/13/2017 10:09,0,Sauer Center,Tobler Museum,Tobler Museum,9,2.713388186,6.286611814,same
1041,1/13/2017 10:09,0,Sauer Center,Tobler Museum,Harvey House,86,23.09134403,62.90865597,different
1041,1/13/2017 10:09,0,Sauer Center,Tobler Museum,Batty House,70,6.744508622,63.25549138,different
1041,1/13/2017 10:09,0,Sauer Center,Tobler Museum,Lynch Station,79,17.76205492,61.23794508,different
1041,1/13/2017 10:09,0,Sauer Center,Tobler Museum,Harris Hall,94,4.240040564,89.75995944,different
1041,1/13/2017 10:09,0,Tobler Museum,Sauer Center,Batty House,18,171.0086651,153.0086651,different
1041,1/13/2017 10:09,0,Tobler Museum,Sauer Center,Harris Hall,33,173.2852643,140.2852643,different
1041,1/13/2017 10:09,0,Tobler Museum,Sauer Center,Sauer Center,2,20.69981416,18.69981416,same
1041,1/13/2017 10:09,0,Tobler Museum,Sauer Center,Harvey House,49,147.248191,98.248191,different
1041,1/13/2017 10:09,0,Tobler Museum,Sauer Center,Snow Church,19,38.78279809,19.78279809,same
1041,1/13/2017 10:09,0,Tobler Museum,Sauer Center,Golledge Hall,73,67.30353066,5.69646934,same
1041,1/13/2017 10:09,0,Tobler Museum,Sauer Center,Lynch Station,105,156.2355625,51.23556255,different
1041,10/7/2013 9:21,0,Batty House,Lynch Station,Tobler Museum,0,37.30802198,37.30802198,different
1041,10/7/2013 9:21,0,Batty House,Lynch Station,Snow Church,0,48.19947553,48.19947553,different
1041,10/7/2013 9:21,0,Batty House,Lynch Station,Harvey House,0,93.19423766,93.19423766,same
1041,10/7/2013 9:21,0,Batty House,Lynch Station,Harris Hall,0,37.5286373,37.5286373,same
1041,10/7/2013 9:21,0,Batty House,Lynch Station,Golledge Hall,3,51.76768154,48.76768154,different
1041,10/7/2013 9:21,0,Batty House,Lynch Station,Sauer Center,4,30.3316951,26.3316951,different
1041,10/7/2013 9:21,0,Batty House,Lynch Station,Lynch Station,7,47.32798389,40.32798389,same
1041,10/7/2013 9:21,0,Lynch Station,Harris Hall,Batty House,116,130.6542463,14.65424633,same
1041,10/7/2013 9:21,0,Lynch Station,Harris Hall,Golledge Hall,45,3.323863738,41.67613626,different
1041,10/7/2013 9:21,0,Lynch Station,Harris Hall,Tobler Museum,52,17.95076442,34.04923558,different
1041,10/7/2013 9:21,0,Lynch Station,Harris Hall,Snow Church,45,8.968174613,36.03182539,different
1041,10/7/2013 9:21,0,Lynch Station,Harris Hall,Sauer Center,43,29.20903342,13.79096658,different
1041,10/7/2013 9:21,0,Lynch Station,Harris Hall,Harris Hall,49,7.021704671,41.97829533,same
1041,10/7/2013 9:21,0,Lynch Station,Harris Hall,Harvey House,44,48.19593801,4.195938014,same
1041,10/7/2013 9:21,0,Harris Hall,Harvey House,Lynch Station,141,114.5627943,26.43720572,same
1041,10/7/2013 9:21,0,Harris Hall,Harvey House,Harvey House,44,2.146796904,41.8532031,same
1041,10/7/2013 9:21,0,Harris Hall,Harvey House,Tobler Museum,44,99.95984558,55.95984558,different
1041,10/7/2013 9:21,0,Harris Hall,Harvey House,Batty House,135,83.35216568,51.64783432,same
1041,10/7/2013 9:21,0,Harris Hall,Harvey House,Snow Church,42,84.7281122,42.7281122,different
1041,10/7/2013 9:21,0,Harris Hall,Harvey House,Golledge Hall,42,77.71082192,35.71082192,different
1041,10/7/2013 9:21,0,Harris Hall,Harvey House,Sauer Center,43,110.6574336,67.65743363,different
1041,10/7/2013 9:21,0,Harvey House,Harris Hall,Snow Church,30,66.19140238,36.19140238,different
1041,10/7/2013 9:21,0,Harvey House,Harris Hall,Batty House,24,46.54689912,22.54689912,same
1041,10/7/2013 9:21,0,Harvey House,Harris Hall,Lynch Station,74,32.28246429,41.71753571,same
1041,10/7/2013 9:21,0,Harvey House,Harris Hall,Tobler Museum,25,42.14615863,17.14615863,different
1041,10/7/2013 9:21,0,Harvey House,Harris Hall,Golledge Hall,81,64.9530254,16.0469746,different
1041,10/7/2013 9:21,0,Harvey House,Harris Hall,Harris Hall,78,4.196894849,73.80310515,same
1041,10/7/2013 9:21,0,Harvey House,Harris Hall,Sauer Center,81,46.29205396,34.70794604,different
1041,10/7/2013 9:21,0,Golledge Hall,Snow Church,Harris Hall,22,176.2022806,154.2022806,different
1041,10/7/2013 9:21,0,Golledge Hall,Snow Church,Snow Church,1,1.204134401,0.204134401,same
1041,10/7/2013 9:21,0,Golledge Hall,Snow Church,Harvey House,24,139.9309368,115.9309368,different
1041,10/7/2013 9:21,0,Golledge Hall,Snow Church,Sauer Center,77,76.21088344,0.789116555,same
1041,10/7/2013 9:21,0,Golledge Hall,Snow Church,Lynch Station,24,173.9683139,149.9683139,different
1041,10/7/2013 9:21,0,Golledge Hall,Snow Church,Tobler Museum,90,147.0284471,57.02844706,same
1041,10/7/2013 9:21,0,Golledge Hall,Snow Church,Batty House,21,173.5694617,152.5694617,different
1041,10/7/2013 9:21,0,Snow Church,Sauer Center,Harvey House,170,119.6929579,50.30704214,different
1041,10/7/2013 9:21,0,Snow Church,Sauer Center,Lynch Station,169,79.44851915,89.55148085,different
1041,10/7/2013 9:21,0,Snow Church,Sauer Center,Harris Hall,95,88.09346154,6.906538455,different
1041,10/7/2013 9:21,0,Snow Church,Sauer Center,Tobler Museum,9,63.69277617,54.69277617,same
1041,10/7/2013 9:21,0,Snow Church,Sauer Center,Sauer Center,0,0.279262352,0.279262352,same
1041,10/7/2013 9:21,0,Snow Church,Sauer Center,Golledge Hall,124,125.8431145,1.84311455,same
1041,10/7/2013 9:21,0,Snow Church,Sauer Center,Batty House,178,90.64700942,87.35299058,different
1041,10/7/2013 9:21,0,Sauer Center,Tobler Museum,Golledge Hall,43,51.85616181,8.856161813,same
1041,10/7/2013 9:21,0,Sauer Center,Tobler Museum,Harris Hall,73,4.240040564,68.75995944,different
1041,10/7/2013 9:21,0,Sauer Center,Tobler Museum,Tobler Museum,0,2.713388186,2.713388186,same
1041,10/7/2013 9:21,0,Sauer Center,Tobler Museum,Harvey House,75,23.09134403,51.90865597,different
1041,10/7/2013 9:21,0,Sauer Center,Tobler Museum,Snow Church,81,89.63525726,8.635257259,same
1041,10/7/2013 9:21,0,Sauer Center,Tobler Museum,Batty House,70,6.744508622,63.25549138,different
1041,10/7/2013 9:21,0,Sauer Center,Tobler Museum,Lynch Station,70,17.76205492,52.23794508,different
